business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
ABM Infotech,SaaS Companies Selling to SMBs,Computer support and services,Computer support and services,769001,Odisha Circle,Sambalpur Region,Rourkela Division,"Rourkela H.O, Bisra Road S.O, Daily Market S.O",+91 99400 67541,N/A,3.5,11.0,"7V4R+J8R, Shakti Nagar, Rourkela, Odisha 769014",Shakti Nagar,22.2566092,84.8907759,ChIJwc6QqikcIDoR_gjuFs5iXUc,https://www.google.com/maps/place/?q=place_id:ChIJwc6QqikcIDoR_gjuFs5iXUc,part_354,2026-09-20 20:51:20
SMART SOLUTIONS,SaaS Companies Selling to SMBs,Corporate office,"Corporate office, Social services organization",769001,Odisha Circle,Sambalpur Region,Rourkela Division,"Rourkela H.O, Bisra Road S.O, Daily Market S.O",+91 89174 82009,N/A,5.0,1.0,"Shop No 16 Tarangini Market, Civil Township, Rourkela, Odisha 769012",Civil Township,22.226946599999998,84.8244356,ChIJUWbkVIwZIDoRsCJVpIE_4mU,https://www.google.com/maps/place/?q=place_id:ChIJUWbkVIwZIDoRsCJVpIE_4mU,part_354,2026-09-20 20:51:20
"SMS 2,ROURKELA STEEL PLANT",SaaS Companies Selling to SMBs,Manufacturer,Manufacturer,769001,Odisha Circle,Sambalpur Region,Rourkela Division,"Rourkela H.O, Bisra Road S.O, Daily Market S.O",N/A,N/A,4.6,5.0,"6V7F+W6, Sector 22, Rourkela, Odisha 769011",Sector 22,22.214901299999998,84.8729034,ChIJx08sKAAfIDoR99fHjr1Zjew,https://www.google.com/maps/place/?q=place_id:ChIJx08sKAAfIDoR99fHjr1Zjew,part_354,2026-09-20 20:51:20
SMS 1,SaaS Companies Selling to SMBs,Association / Organization,Association / Organization,769001,Odisha Circle,Sambalpur Region,Rourkela Division,"Rourkela H.O, Bisra Road S.O, Daily Market S.O",N/A,N/A,4.3,26.0,"6V65+M4X, Sector 22, Rourkela, Odisha 769011",Sector 22,22.2117267,84.857871,ChIJv3rFDjIfIDoRoM7ovGSA4Wk,https://www.google.com/maps/place/?q=place_id:ChIJv3rFDjIfIDoRoM7ovGSA4Wk,part_354,2026-09-20 20:51:20
SMS 2 and CP 2,SaaS Companies Selling to SMBs,Steel construction company,Steel construction company,769001,Odisha Circle,Sambalpur Region,Rourkela Division,"Rourkela H.O, Bisra Road S.O, Daily Market S.O",N/A,N/A,4.8,4.0,"6V8F+9WV, Rourkela Steel Plant Area, Rourkela, Odisha 769011",Rourkela Steel Plant Area,22.2154278,84.87569529999999,ChIJH2o-FsUfIDoRisi7Sd5Swk0,https://www.google.com/maps/place/?q=place_id:ChIJH2o-FsUfIDoRisi7Sd5Swk0,part_354,2026-09-20 20:51:20
Shambhu& Sons Infratech india pvt limited,SaaS Companies Selling to SMBs,Corporate office,Corporate office,769001,Odisha Circle,Sambalpur Region,Rourkela Division,"Rourkela H.O, Bisra Road S.O, Daily Market S.O",N/A,https://www.facebook.com/profile.php?id=100065171101590&mibextid=ZbWKwL,5.0,1.0,"Bastu Bihar Road Jamuna Naki Post-Padampur, Rourkela, Odisha 770039",769001,22.255599399999998,84.77756749999999,ChIJ0SvEV9MbIDoR1tA7H58NBow,https://www.google.com/maps/place/?q=place_id:ChIJ0SvEV9MbIDoR1tA7H58NBow,part_354,2026-09-20 20:51:20
Sakib online simdega,SaaS Companies Selling to SMBs,Mobile phone repair shop,Mobile phone repair shop,769001,Odisha Circle,Sambalpur Region,Rourkela Division,"Rourkela H.O, Bisra Road S.O, Daily Market S.O",+91 93343 75613,N/A,4.0,1.0,"Khaintoli Rourkela, Rourkela, Khairantoli, Odisha 835223",769001,22.5903483,84.4985841,ChIJudr8wGWdijkRVXTk7lODZDo,https://www.google.com/maps/place/?q=place_id:ChIJudr8wGWdijkRVXTk7lODZDo,part_354,2026-09-20 20:51:20
SR TECHNO. POINT,SaaS Companies Selling to SMBs,Employment center,Employment center,769001,Odisha Circle,Sambalpur Region,Rourkela Division,"Rourkela H.O, Bisra Road S.O, Daily Market S.O",+91 72195 77490,https://srtechnopointitp.wixsite.com/website,4.2,5.0,"Sector 15, Rourkela, Raurkela Industrialship, Odisha 769003",Sector 15,22.2567348,84.84515689999999,ChIJ0Y5OOUIfIDoRld_7ryBBAs8,https://www.google.com/maps/place/?q=place_id:ChIJ0Y5OOUIfIDoRld_7ryBBAs8,part_354,2026-09-20 20:51:20
Personal Software,SaaS Companies Selling to SMBs,Computer software store,Computer software store,769001,Odisha Circle,Sambalpur Region,Rourkela Division,"Rourkela H.O, Bisra Road S.O, Daily Market S.O",N/A,N/A,,,"6VMJ+347, Kishan Basti, Nayabazar, Sector 21, NANDAPARA, Rourkela, Odisha 769010","Kishan Basti, Nayabazar, Sector 21",22.2326594,84.8803038,ChIJc7Y93ZUeIDoRAIRdQfH8YEQ,https://www.google.com/maps/place/?q=place_id:ChIJc7Y93ZUeIDoRAIRdQfH8YEQ,part_354,2026-09-20 20:51:20
BS Technosoft,SaaS Companies Selling to SMBs,Software company,Software company,769001,Odisha Circle,Sambalpur Region,Rourkela Division,"Rourkela H.O, Bisra Road S.O, Daily Market S.O",N/A,N/A,,,"F/CE-148, contact@bstechnosoft.com, 12, Basanti Nagar, Rourkela, Odisha 769012",Basanti Nagar,22.234937499999997,84.84430309999999,ChIJX7rx0EUZIDoRuOZINGPSdIE,https://www.google.com/maps/place/?q=place_id:ChIJX7rx0EUZIDoRuOZINGPSdIE,part_354,2026-09-20 20:51:21
